Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
GRIN2A	gene	GRIN2A	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epilepsy with neurodevelopmental defects						False	1	0;0;0	0.280	False		ENSG00000183454	ENSG00000183454	HGNC:4585													
GTF2H5	gene	GTF2H5	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Trichothiodystrophy						False	1	0;0;0	0.280	False		ENSG00000272047	ENSG00000272047	HGNC:21157													
GUCY2C	gene	GUCY2C	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Meconium ileus						False	1	0;0;0	0.280	False		ENSG00000070019	ENSG00000070019	HGNC:4688													
GYG1	gene	GYG1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Glycogen storage disease XV						False	1	0;0;0	0.280	False		ENSG00000163754	ENSG00000163754	HGNC:4699													
H19	gene	H19	BabySeq Category A gene;Expert Review Red	Additional findings_Paediatric		Screening	Unknown	Beckwith-Wiedemann Syndrome						False	1	0;0;100	0.280	True		ENSG00000130600	ENSG00000130600	HGNC:4713													
HAMP	gene	HAMP	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Haemochromatosis						False	1	0;0;0	0.280	False		ENSG00000105697	ENSG00000105697	HGNC:15598													
HARS	gene	HARS	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Usher syndrome type 3B						False	1	0;0;0	0.280	False		ENSG00000170445	ENSG00000170445	HGNC:4816													
HAS2	gene	HAS2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital heart disease						False	1	0;0;0	0.280	False		ENSG00000170961	ENSG00000170961	HGNC:4819													
HCCS	gene	HCCS	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Microphthalmia						False	1	0;0;0	0.280	False		ENSG00000004961	ENSG00000004961	HGNC:4837													
HCN4	gene	HCN4	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Brugada syndrome						False	1	0;0;0	0.280	False		ENSG00000138622	ENSG00000138622	HGNC:16882													
HERC2	gene	HERC2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Autism spectrum disorder						False	1	0;0;0	0.280	False		ENSG00000128731	ENSG00000128731	HGNC:4868													
HESX1	gene	HESX1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Pituitary hypoplasia						False	1	0;0;0	0.280	False		ENSG00000163666	ENSG00000163666	HGNC:4877													
HFE	gene	HFE	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hemochromatosis						False	1	0;0;0	0.280	False		ENSG00000010704	ENSG00000010704	HGNC:4886													
HFE2	gene	HFE2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Haemochromatosis						False	1	0;0;0	0.280	False		ENSG00000168509	ENSG00000168509	HGNC:4887													
HIBCH	gene	HIBCH	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration, progressive infantile						False	1	0;0;0	0.280	False		ENSG00000198130	ENSG00000198130	HGNC:4908													
HK1	gene	HK1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hemolytic anemia due to hexokinase deficiency						False	1	0;0;0	0.280	False		ENSG00000156515	ENSG00000156515	HGNC:4922													
HMBS	gene	HMBS	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Porphyria, acute intermittent						False	1	0;0;0	0.280	False		ENSG00000256269	ENSG00000256269	HGNC:4982													
HNF1B	gene	HNF1B	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Renal cysts and diabetes syndrome						False	1	0;0;0	0.280	False		ENSG00000108753	ENSG00000275410	HGNC:11630													
HOMEZ	gene	HOMEZ	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital heart disease						False	1	0;0;0	0.280	False		ENSG00000215271	ENSG00000215271	HGNC:20164													
HOXA1	gene	HOXA1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Athabaskan brainstem dysgenesis syndrome						False	1	0;0;0	0.280	False		ENSG00000105991	ENSG00000105991	HGNC:5099													
HPD	gene	HPD	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Tyrosinemia, type III						False	1	0;0;0	0.280	False		ENSG00000158104	ENSG00000158104	HGNC:5147													
HPS6	gene	HPS6	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hermansky-Pudlak syndrome 6						False	1	0;0;0	0.280	False		ENSG00000166189	ENSG00000166189	HGNC:18817													
HYDIN	gene	HYDIN	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Primary ciliary dyskinesia						False	1	0;0;0	0.280	False		ENSG00000157423	ENSG00000157423	HGNC:19368													
HYLS1	gene	HYLS1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hydrolethalus syndrome						False	1	0;0;0	0.280	False		ENSG00000198331	ENSG00000198331	HGNC:26558													
IFT122	gene	IFT122	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cranioectodermal dysplasia						False	1	0;0;0	0.280	False		ENSG00000163913	ENSG00000163913	HGNC:13556													
IFT43	gene	IFT43	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cranioectodermal dysplasia						False	1	0;0;0	0.280	False		ENSG00000119650	ENSG00000119650	HGNC:29669													
IFT80	gene	IFT80	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Asphyxiating thoracic dystrophy 2						False	1	0;0;0	0.280	False		ENSG00000068885	ENSG00000068885	HGNC:29262													
IGBP1	gene	IGBP1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Agenesis of the corpus callosum - intellectual deficit - coloboma - micrognathia						False	1	0;0;0	0.280	False		ENSG00000089289	ENSG00000089289	HGNC:5461													
IGF1	gene	IGF1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Insulin-like growth factor deficiency						False	1	0;0;0	0.280	False		ENSG00000017427	ENSG00000017427	HGNC:5464													
IL10RB	gene	IL10RB	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Inflammatory bowel disease						False	1	0;0;0	0.280	False		ENSG00000243646	ENSG00000243646	HGNC:5965													
ILK	gene	ILK	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, dilated						False	1	0;0;0	0.280	False		ENSG00000166333	ENSG00000166333	HGNC:6040													
IRS1	gene	IRS1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diabetes mellitus, noninsulin dependent						False	1	0;0;0	0.280	False		ENSG00000169047	ENSG00000169047	HGNC:6125													
ISCU	gene	ISCU	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myopathy with defiency of succinate dehydrogenase						False	1	0;0;0	0.280	False		ENSG00000136003	ENSG00000136003	HGNC:29882													
ISL1	gene	ISL1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diabetes, type 2						False	1	0;0;0	0.280	False		ENSG00000016082	ENSG00000016082	HGNC:6132													
ITGA6	gene	ITGA6	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Epidermolysis bullosa, junctional, with pyloric stenosis						False	1	0;0;0	0.280	False		ENSG00000091409	ENSG00000091409	HGNC:6142													
ITGA7	gene	ITGA7	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital muscular dystrophy with integrin deficiency						False	1	0;0;0	0.280	False		ENSG00000135424	ENSG00000135424	HGNC:6143													
JPH2	gene	JPH2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, hypertrophic						False	1	0;0;0	0.280	False		ENSG00000149596	ENSG00000149596	HGNC:14202													
KCND3	gene	KCND3	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Brugada syndrome						False	1	0;0;0	0.280	False		ENSG00000171385	ENSG00000171385	HGNC:6239													
KCNE3	gene	KCNE3	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Brugada syndrome						False	1	0;0;0	0.280	False		ENSG00000175538	ENSG00000175538	HGNC:6243													
KCNE5	gene	KCNE5	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Atrial fibrillation						False	1	0;0;0	0.280	False		ENSG00000176076	ENSG00000176076	HGNC:6241													
KCNJ18	gene	KCNJ18	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypokalaemic periodic paralysis						False	1	0;0;0	0.280	False		-	ENSG00000260458	HGNC:39080													
KCNJ5	gene	KCNJ5	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Long QT syndrome						False	1	0;0;0	0.280	False		ENSG00000120457	ENSG00000120457	HGNC:6266													
KCNJ8	gene	KCNJ8	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Sudden infant death syndrom						False	1	0;0;0	0.280	False		ENSG00000121361	ENSG00000121361	HGNC:6269													
KCNQ1OT1	gene	KCNQ1OT1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	Unknown	Beckwith-Wiedemann syndrome						False	1	0;0;0	0.280	False		ENSG00000269821	ENSG00000269821	HGNC:6295													
KCNQ2	gene	KCNQ2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epilepsy, benign neonatal						False	1	0;0;0	0.280	False		ENSG00000075043	ENSG00000075043	HGNC:6296													
KCNQ3	gene	KCNQ3	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epilepsy, benign neonatal						False	1	0;0;0	0.280	False		ENSG00000184156	ENSG00000184156	HGNC:6297													
KDM5B	gene	KDM5B	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital heart disease						False	1	0;0;0	0.280	False		ENSG00000117139	ENSG00000117139	HGNC:18039													
KIF1B	gene	KIF1B	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Charcot-Marie-Tooth disease						False	1	0;0;0	0.280	False		ENSG00000054523	ENSG00000054523	HGNC:16636													
KIF1BP	gene	KIF1BP	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Goldberg-Shprintzen megacolon syndrome						False	1	0;0;0	0.280	False		ENSG00000198954	ENSG00000198954	HGNC:23419													
KIF22	gene	KIF22	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spondyloepimetaphyseal dysplasia with joint laxity, type 2						False	1	0;0;0	0.280	False		ENSG00000079616	ENSG00000079616	HGNC:6391													
KPTN	gene	KPTN	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Macrocephaly, neurodevelopmental delay, and seizures						False	1	0;0;0	0.280	False		ENSG00000118162	ENSG00000118162	HGNC:6404													
KRT18	gene	KRT18	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cirrhosis, cryptogenic						False	1	0;0;0	0.280	False		ENSG00000111057	ENSG00000111057	HGNC:6430													
KRT6B	gene	KRT6B	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pachyonychia congenita						False	1	0;0;0	0.280	False		ENSG00000185479	ENSG00000185479	HGNC:6444													
KRT8	gene	KRT8	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cirrhosis, cryptogenic						False	1	0;0;0	0.280	False		ENSG00000170421	ENSG00000170421	HGNC:6446													
LAMA4	gene	LAMA4	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, dilated						False	1	0;0;0	0.280	False		ENSG00000112769	ENSG00000112769	HGNC:6484													
LARS	gene	LARS	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Infantile liver failure syndrome						False	1	0;0;0	0.280	False		ENSG00000133706	ENSG00000133706	HGNC:6512													
LBR	gene	LBR	BabySeq Category A gene;BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pelger-Huet anomaly;Reynolds syndrome						False	1	0;0;0	0.280	False		ENSG00000143815	ENSG00000143815	HGNC:6518													
LDB3	gene	LDB3	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myofibrillar myopathy						False	1	0;0;0	0.280	False		ENSG00000122367	ENSG00000122367	HGNC:15710													
LGI1	gene	LGI1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epilepsy, familial temporal lobe, 1						False	1	0;0;0	0.280	False		ENSG00000108231	ENSG00000108231	HGNC:6572													
LHB	gene	LHB	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hypogonadism						False	1	0;0;0	0.280	False		ENSG00000104826	ENSG00000104826	HGNC:6584													
LMNB2	gene	LMNB2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lipodystrophy, partial						False	1	0;0;0	0.280	False		ENSG00000176619	ENSG00000176619	HGNC:6638													
LPIN2	gene	LPIN2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Majeed syndrome						False	1	0;0;0	0.280	False		ENSG00000101577	ENSG00000101577	HGNC:14450													
LPP	gene	LPP	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Tetralogy of Fallot						False	1	0;0;0	0.280	False		ENSG00000145012	ENSG00000145012	HGNC:6679													
LRRK2	gene	LRRK2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Parkinson disease						False	1	0;0;0	0.280	False		ENSG00000188906	ENSG00000188906	HGNC:18618													
LUM	gene	LUM	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Amyotrophic lateral sclerosis						False	1	0;0;0	0.280	False		ENSG00000139329	ENSG00000139329	HGNC:6724													
LYZ	gene	LYZ	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Amyloidosis, systemic						False	1	0;0;0	0.280	False		ENSG00000090382	ENSG00000090382	HGNC:6740													
MAPK10	gene	MAPK10	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epileptic encephalopathy						False	1	0;0;0	0.280	False		ENSG00000109339	ENSG00000109339	HGNC:6872													
MAPT	gene	MAPT	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dementia, frontotemporal, with or without parkinsonism						False	1	0;0;0	0.280	False		ENSG00000186868	ENSG00000186868	HGNC:6893													
MAT1A	gene	MAT1A	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Methionine adenosyltransferase deficiency						False	1	0;0;0	0.280	False		ENSG00000151224	ENSG00000151224	HGNC:6903													
MATN4	gene	MATN4	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Multiple anomalies						False	1	0;0;0	0.280	False		ENSG00000124159	ENSG00000124159	HGNC:6910													
MCCC2	gene	MCCC2	BabySeq Category B gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	3-Methylcrotonyl-CoA carboxylase 2 deficiency						False	1	0;0;100	0.280	True		ENSG00000131844	ENSG00000131844	HGNC:6937													
MCEE	gene	MCEE	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Methylmalonyl-CoA epimerase deficiency						False	1	0;0;0	0.280	False		ENSG00000124370	ENSG00000124370	HGNC:16732													
MED13L	gene	MED13L	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Transposition of great arteries						False	1	0;0;0	0.280	False		ENSG00000123066	ENSG00000123066	HGNC:22962													
MED20	gene	MED20	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital heart disease						False	1	0;0;0	0.280	False		ENSG00000124641	ENSG00000124641	HGNC:16840													
MESP2	gene	MESP2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Spondylocostal dysostosis, autosomal recessive 2						False	1	0;0;0	0.280	False		ENSG00000188095	ENSG00000188095	HGNC:29659													
MIB1	gene	MIB1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Left ventricular noncompaction						False	1	0;0;0	0.280	False		ENSG00000101752	ENSG00000101752	HGNC:21086													
MIR96	gene	MIR96	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hearing loss						False	1	0;0;0	0.280	False		ENSG00000199158	ENSG00000199158	HGNC:31648													
MLH1	gene	MLH1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lynch syndrome						False	1	0;0;0	0.280	False		ENSG00000076242	ENSG00000076242	HGNC:7127													
MLPH	gene	MLPH	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Griscelli syndrome type 3						False	1	0;0;0	0.280	False		ENSG00000115648	ENSG00000115648	HGNC:29643													
MOGS	gene	MOGS	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Glucosidase 1 deficiency						False	1	0;0;0	0.280	False		ENSG00000115275	ENSG00000115275	HGNC:24862													
MRPS16	gene	MRPS16	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial respiratory chain disorder						False	1	0;0;0	0.280	False		ENSG00000182180	ENSG00000182180	HGNC:14048													
MRPS22	gene	MRPS22	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial respiratory chain disorder						False	1	0;0;0	0.280	False		ENSG00000175110	ENSG00000175110	HGNC:14508													
MSH2	gene	MSH2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lynch syndrome						False	1	0;0;0	0.280	False		ENSG00000095002	ENSG00000095002	HGNC:7325													
MSH6	gene	MSH6	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lynch syndrome						False	1	0;0;0	0.280	False		ENSG00000116062	ENSG00000116062	HGNC:7329													
MSRB3	gene	MSRB3	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Deafness, autosomal recessive						False	1	100;0;0	0.280	False		ENSG00000174099	ENSG00000174099	HGNC:27375													
MT-ND1	gene	MT-ND1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MITOCHONDRIAL	Leber hereditary optic neuropathy						False	1	0;0;0	0.280	False		ENSG00000198888	ENSG00000198888	HGNC:7455													
MT-ND4	gene	MT-ND4	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MITOCHONDRIAL	Leber hereditary optic neuropathy						False	1	0;0;0	0.280	False		ENSG00000198886	ENSG00000198886	HGNC:7459													
MT-ND6	gene	MT-ND6	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MITOCHONDRIAL	Leber hereditary optic neuropathy						False	1	0;0;0	0.280	False		ENSG00000198695	ENSG00000198695	HGNC:7462													
MTO1	gene	MTO1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Hypertrophic cardiomyopathy & lactic acidosis						False	1	0;0;0	0.280	False		ENSG00000135297	ENSG00000135297	HGNC:19261													
MUC5B	gene	MUC5B	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pulmonary fibrosis, idiopathic						False	1	0;0;0	0.280	False		ENSG00000117983	ENSG00000117983	HGNC:7516													
MYBPC3	gene	MYBPC3	BabySeq Category B gene;BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, familial hypertrophic;Cardiomyopathy, dilated						False	1	0;0;0	0.280	False		ENSG00000134571	ENSG00000134571	HGNC:7551													
MYH6	gene	MYH6	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, familial hypertrophic;Atrial septal defect;Cardiomyopathy, dilated						False	1	0;0;0	0.280	False		ENSG00000197616	ENSG00000197616	HGNC:7576													
MYLK2	gene	MYLK2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	Unknown	Cardiomyopathy, hypertrophic						False	1	0;0;0	0.280	False		ENSG00000101306	ENSG00000101306	HGNC:16243													
MYO1C	gene	MYO1C	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Sensorineural hearing loss						False	1	0;0;0	0.280	False		ENSG00000197879	ENSG00000197879	HGNC:7597													
MYO1E	gene	MYO1E	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Focal segmental glomerulosclerosis						False	1	0;0;0	0.280	False		ENSG00000157483	ENSG00000157483	HGNC:7599													
MYO1F	gene	MYO1F	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Sensorineural hearing loss						False	1	0;0;0	0.280	False		ENSG00000142347	ENSG00000142347	HGNC:7600													
MYO5A	gene	MYO5A	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Griscelli syndrome						False	1	0;0;0	0.280	False		ENSG00000197535	ENSG00000197535	HGNC:7602													
MYOM1	gene	MYOM1	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, hypertrophic						False	1	0;0;0	0.280	False		ENSG00000101605	ENSG00000101605	HGNC:7613													
MYOT	gene	MYOT	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myofibrillar myopathy						False	1	0;0;0	0.280	False		ENSG00000120729	ENSG00000120729	HGNC:12399													
MYOZ2	gene	MYOZ2	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, hypertrophic						False	1	0;0;0	0.280	False		ENSG00000172399	ENSG00000172399	HGNC:1330													
MYPN	gene	MYPN	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, hypertrophic;Cardiomyopathy, dilated						False	1	0;0;0	0.280	False		ENSG00000138347	ENSG00000138347	HGNC:23246													
NAA10	gene	NAA10	BabySeq Category C gene;Expert Review Red	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	N-terminal acetyltransferase deficiency						False	1	0;0;0	0.280	False		ENSG00000102030	ENSG00000102030	HGNC:18704													
