Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
WHRN	gene	WHRN	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Usher syndrome, type 2D, MIM# 611383;Deafness, autosomal recessive 31, MIM# 607084				17171570;21738389;22147658;26338283;12833159;20502675;28254438;27117407;12833159;29270100;15841483		False	3	100;0;0	1.4452	True		ENSG00000095397	ENSG00000095397	HGNC:16361													
WIPF1	gene	WIPF1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Wiskott-Aldrich syndrome 2 MIM# 614493;Reduced T cells;defective lymphocyte responses to anti-CD3;high IgE;Thrombocytopenia with or without small platelets;recurrent bacterial and viral Infections;eczema;bloody diarrhoea;gastrointestinal bleeding;WAS protein absent				22231303;27742395;11869681;14757742		False	3	100;0;0	1.4452	True		ENSG00000115935	ENSG00000115935	HGNC:12736													
WIPI2	gene	WIPI2	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	"Intellectual developmental disorder with short stature and variable skeletal anomalies	618453"				30968111;34557665		False	3	50;0;50	1.4452	True		ENSG00000157954	ENSG00000157954	HGNC:32225													
WISP3	gene	WISP3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Arthropathy, progressive pseudorheumatoid, of childhood, MIM# 208230;Spondyloepiphyseal dysplasia tarda with progressive arthropathy, MIM# 208230				10471507		False	3	100;0;0	1.4452	True		ENSG00000112761	ENSG00000112761	HGNC:12771													
WLS	gene	WLS	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Zaki syndrome, MIM#619648				PMID: 34587386		False	3	100;0;0	1.4452	True		ENSG00000116729	ENSG00000116729	HGNC:30238													
WNK1	gene	WNK1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Neuropathy, hereditary sensory and autonomic, type II, MIM# 201300;MONDO:0024309;Pseudohypoaldosteronism, type IIC, MIM# 614492				15060842;15911806;15455397;16534117		False	3	100;0;0	1.4452	True		ENSG00000060237	ENSG00000060237	HGNC:14540													
WNK3	gene	WNK3	Expert Review Green;Literature	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Prieto syndrome, MIM# 309610				35678782		False	3	100;0;0	1.4452	True		ENSG00000196632	ENSG00000196632	HGNC:14543													
WNK4	gene	WNK4	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pseudohypoaldosteronism, type IIB, MIM# 614491				22266938;31044551		False	3	100;0;0	1.4452	True		ENSG00000126562	ENSG00000126562	HGNC:14544													
WNT1	gene	WNT1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Osteogenesis imperfecta, type XV, MIM# 615220;Osteoporosis MONDO:0005298				23499309;23499310;23656646;26671912;27005318;25010833;30246918;30283887		False	3	100;0;0	1.4452	True		ENSG00000125084	ENSG00000125084	HGNC:12774													
WNT10A	gene	WNT10A	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Odontoonychodermal dysplasia;Schopf-Schulz-Passarge syndrome;Tooth agenesis, selective, 4				19559398;30426266		False	3	100;0;0	1.4452	True		ENSG00000135925	ENSG00000135925	HGNC:13829													
WNT10B	gene	WNT10B	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Split-hand/foot malformation 6, OMIM #601906;Tooth agenesis, selective, 8, OMIM #617073				20635353;24211389;27321946		False	3	100;0;0	1.4452	True		ENSG00000169884	ENSG00000169884	HGNC:12775													
WNT11	gene	WNT11	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	osteoporosis, MONDO:0005298;osteoarthritis, MONDO:0005178;recurrent fractures				34875064		False	3	100;0;0	1.4452	True		ENSG00000085741	ENSG00000085741	HGNC:12776													
WNT2B	gene	WNT2B	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Diarrhoea 9, MIM# 618168				29909964		False	3	100;0;0	1.4452	True		ENSG00000134245	ENSG00000134245	HGNC:12781													
WNT5A	gene	WNT5A	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Robinow syndrome, autosomal dominant 1, MIM#180700				19918918;24716670;27092434;29276006;31032853;16602827;12839624;10021340		False	3	100;0;0	1.4452	True		ENSG00000114251	ENSG00000114251	HGNC:12784													
WNT7A	gene	WNT7A	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Fuhrmann syndrome, MIM# 228930;Ulna and fibula, absence of, with severe limb deficiency, MIM# 276820;Santos syndrome, MIM# 613005				21344627;20949531;16826533;19012338		False	3	100;0;0	1.4452	True		ENSG00000154764	ENSG00000154764	HGNC:12786													
WNT7B	gene	WNT7B	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Pulmonary hypoplasia, Diaphragmatic anomalies, Anophthalmia/microphthalmia and Cardiac defects syndrome;Multiple congenital anomalies/dysmorphic features syndrome MONDO:0043005, WNT7B-related				35790350		False	3	100;0;0	1.4452	True		ENSG00000188064	ENSG00000188064	HGNC:12787													
WRAP53	gene	WRAP53	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Dyskeratosis congenita, autosomal recessive 3, MIM# 613988				21205863;32303682;29514627		False	3	100;0;0	1.4452	True		ENSG00000141499	ENSG00000141499	HGNC:25522													
WRN	gene	WRN	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Werner syndrome, MIM# 277700;MONDO:0010196				28476236;8602509;8968742;9012406		False	3	100;0;0	1.4452	True		ENSG00000165392	ENSG00000165392	HGNC:12791													
WSB2	gene	WSB2	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Complex neurodevelopmental disorder, MONDO:0100038, WSB2-related				PMID:40374945		False	3	100;0;0	1.4452	True		ENSG00000176871	ENSG00000176871	HGNC:19222													
WWOX	gene	WWOX	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 12, MIM# 614322;Developmental and epileptic encephalopathy 28, MIM# 616211				24456803;25411445;32051108;32037574;24369382;34831305;33916893		False	3	100;0;0	1.4452	True		ENSG00000186153	ENSG00000186153	HGNC:12799													
XDH	gene	XDH	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Xanthinuria, type I (MIM#278300)				32071838		False	3	100;0;0	1.4452	True		ENSG00000158125	ENSG00000158125	HGNC:12805													
XIAP	gene	XIAP	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Lymphoproliferative syndrome, X-linked, 2, MIM# 300635				22228567;25943627		False	3	100;0;0	1.4452	True		ENSG00000101966	ENSG00000101966	HGNC:592													
XIST	gene	XIST	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	X-inactivation, familial skewed, MIM# 300087						False	3	100;0;0	1.4452	True		ENSG00000229807	ENSG00000229807	HGNC:12810													
XPA	gene	XPA	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Xeroderma pigmentosum, group A , MIM#278700;MONDO:0010210				2234061;1372102		False	3	100;0;0	1.4452	True		ENSG00000136936	ENSG00000136936	HGNC:12814													
XPC	gene	XPC	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Xeroderma pigmentosum, group C, MIM# 278720;MONDO:0010211				10447254		False	3	100;0;0	1.4452	True		ENSG00000154767	ENSG00000154767	HGNC:12816													
XPNPEP3	gene	XPNPEP3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis-like nephropathy 1, OMIM #613159				20179356		False	3	100;0;0	1.4452	True		ENSG00000196236	ENSG00000196236	HGNC:28052													
XPO1	gene	XPO1	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder, XPO1-related, MONDO:0700092				40819229		False	3	100;0;0	1.4452	True		ENSG00000082898	ENSG00000082898	HGNC:12825													
XPR1	gene	XPR1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Basal ganglia calcification, idiopathic, 6, MIM# 616413				25938945		False	3	100;0;0	1.4452	True		ENSG00000143324	ENSG00000143324	HGNC:12827													
XRCC1	gene	XRCC1	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 26 MIM#617633				28002403;29472272		False	3	100;0;0	1.4452	True		ENSG00000073050	ENSG00000073050	HGNC:12828													
XRCC4	gene	XRCC4	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Short stature, microcephaly, and endocrine dysfunction, MIM# 616541;MONDO:0014686				25839420;25728776		False	3	100;0;0	1.4452	True		ENSG00000152422	ENSG00000152422	HGNC:12831													
XYLT1	gene	XYLT1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal					30554721;24581741;23982343;22711505		False	3	100;0;0	1.4452	True		ENSG00000103489	ENSG00000103489	HGNC:15516													
XYLT2	gene	XYLT2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spondyloocular syndrome MIM# 605822				26027496;26987875;30891060;28484880		False	3	100;0;0	1.4452	True		ENSG00000015532	ENSG00000015532	HGNC:15517													
YAP1	gene	YAP1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coloboma, ocular, with or without hearing impairment, cleft lip/palate, and/or mental retardation, MIM#120433				24462371;27267789;28801591		False	3	100;0;0	1.4452	True		ENSG00000137693	ENSG00000137693	HGNC:16262													
YARS	gene	YARS	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Charcot-Marie-Tooth disease, dominant intermediate C, MIM# 608323;MONDO:0012012;Infantile-onset multisystem neurologic, endocrine, and pancreatic disease 2, MIM# 619418				30304524;29232904;27633801;19561293		False	3	100;0;0	1.4452	True		ENSG00000134684	ENSG00000134684	HGNC:12840													
YARS2	gene	YARS2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Myopathy, lactic acidosis, and sideroblastic anaemia 2 MIM# 613561;sideroblastic anaemia;muscle atrophy;myopathy;lactic acidosis;Hypertrophic cardiomyopathy;Hepatomegaly;Decreased cytochrome C oxidase activity				24430573;24344687		False	3	100;0;0	1.4452	True		ENSG00000139131	ENSG00000139131	HGNC:24249													
YIF1B	gene	YIF1B	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	"Kaya-Barakat-Masson syndrome, MIM#	619125;Central hypotonia;Failure to thrive;Microcephaly;Global developmental delay;Intellectual disability;Seizures;Spasticity;Abnormality of movement"				32006098;26077767		False	3	100;0;0	1.4452	True		ENSG00000167645	ENSG00000167645	HGNC:30511													
YIPF5	gene	YIPF5	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Microcephaly, epilepsy, and diabetes syndrome 2 , MIM#619278				33164986		False	3	100;0;0	1.4452	True		ENSG00000145817	ENSG00000145817	HGNC:24877													
YRDC	gene	YRDC	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Galloway-Mowat syndrome				31481669		False	3	100;0;0	1.4452	True		ENSG00000196449	ENSG00000196449	HGNC:28905													
YTHDC2	gene	YTHDC2	Expert Review Green;Genomics England PanelApp	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Primary ovarian failure, MONDO:0005387				29033321, 29360036, 35138268		False	3	100;0;0	1.4452	True		ENSG00000047188	ENSG00000047188	HGNC:24721													
YWHAE	gene	YWHAE	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder, MONDO:0700092				36999555		False	3	100;0;0	1.4452	True		ENSG00000108953	ENSG00000108953	HGNC:12851													
YWHAG	gene	YWHAG	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Developmental and epileptic encephalopathy 56, (MIMI#617665)				33393734;33590706;31926053;33767733		False	3	100;0;0	1.4452	True		ENSG00000170027	ENSG00000170027	HGNC:12852													
YY1	gene	YY1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Gabriele-de Vries syndrome, OMIM #617557				28575647		False	3	100;0;0	1.4452	True		ENSG00000100811	ENSG00000100811	HGNC:12856													
YY1AP1	gene	YY1AP1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Grange syndrome, MIM# 602531;stenosis/occlusion of multiple arteries				31633303;30356112;31270375;22987684;16691574;27939641;30556293		False	3	100;0;0	1.4452	True		ENSG00000163374	ENSG00000163374	HGNC:30935													
ZAP70	gene	ZAP70	Expert Review Green;Other;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Immunodeficiency 48, MIM# 269840;Autoimmune disease, multisystem, infantile-onset, 2, MIM# 617006				8124727;8202712;11412303;26783323;33628209;33531381		False	3	50;50;0	1.4452	True	Other	ENSG00000115085	ENSG00000115085	HGNC:12858													
ZBTB11	gene	ZBTB11	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Intellectual developmental disorder, autosomal recessive 69, OMIM #618383				29893856		False	3	50;50;0	1.4452	True		ENSG00000066422	ENSG00000066422	HGNC:16740													
ZBTB18	gene	ZBTB18	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Mental retardation, autosomal dominant 22, MIM# 612337				27598823;29573576		False	3	100;0;0	1.4452	True	Other	ENSG00000179456	ENSG00000179456	HGNC:13030													
ZBTB20	gene	ZBTB20	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Primrose syndrome, MIM# 259050				25017102;27061120;30256248		False	3	100;0;0	1.4452	True		ENSG00000181722	ENSG00000181722	HGNC:13503													
ZBTB24	gene	ZBTB24	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Immunodeficiency-centromeric instability-facial anomalies syndrome 2, MIM# 614069;MONDO:0013553				21596365;21906047;23486536		False	3	100;0;0	1.4452	True		ENSG00000112365	ENSG00000112365	HGNC:21143													
ZBTB47	gene	ZBTB47	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neurodevelopmental disorder (MONDO#0700092), ZBTB47-related				37743782		False	3	100;0;0	1.4452	True		ENSG00000114853	ENSG00000114853	HGNC:26955													
ZBTB7A	gene	ZBTB7A	Expert list;Expert Review Green	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Macrocephaly, neurodevelopmental delay, lymphoid hyperplasia, and persistent fetal hemoglobin (MIM#619769)				34515416;31645653		False	3	100;0;0	1.4452	True		ENSG00000178951	ENSG00000178951	HGNC:18078													
ZC4H2	gene	ZC4H2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Wieacker-Wolff syndrome, MIM# 314580				23623388;34322088;33949289;31885220;31206972		False	3	100;0;0	1.4452	True		ENSG00000126970	ENSG00000126970	HGNC:24931													
ZCCHC8	gene	ZCCHC8	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	pulmonary fibrosis and/or bone marrow failure, telomere-related MONDO:0000148				31488579		False	3	67;33;0	1.4452	True		ENSG00000033030	ENSG00000033030	HGNC:25265													
ZDHHC9	gene	ZDHHC9	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Mental retardation, X-linked syndromic, Raymond type MIM# 300799				26000327;29681091		False	3	100;0;0	1.4452	True		ENSG00000188706	ENSG00000188706	HGNC:18475													
ZEB1	gene	ZEB1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Corneal dystrophy, Fuchs endothelial, 6, MIM# 613270;Corneal dystrophy, posterior polymorphous, 3, MIM# 609141				16252232;20036349;26622166		False	3	100;0;0	1.4452	True		ENSG00000148516	ENSG00000148516	HGNC:11642													
ZEB2	gene	ZEB2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Mowat-Wilson syndrome, MIM# 235730;MONDO:0009341				29300384		False	3	100;0;0	1.4452	True		ENSG00000169554	ENSG00000169554	HGNC:14881													
ZFHX3	gene	ZFHX3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Neurodevelopmental disorder, MONDO:0700092, ZFHX3-related;{Epilepsy, idiopathic generalized, susceptibility to}, MIM#621500				38412861;37292950		False	3	100;0;0	1.4452	True		ENSG00000140836	ENSG00000140836	HGNC:777													
ZFHX4	gene	ZFHX4	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	neurodevelopmental disorder, ZFHX4-related (MONDO:0700092)				33057194;24038936		False	3	50;50;0	1.4452	True		ENSG00000091656	ENSG00000091656	HGNC:30939													
ZFP36L2	gene	ZFP36L2	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Oocyte/zygote/embryo maturation arrest 13, MIM# 620154				34611029;38829516;37211617		False	3	100;0;0	1.4452	True		ENSG00000152518	ENSG00000152518	HGNC:1108													
ZFP57	gene	ZFP57	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	IUGR;Diabetes mellitus, transient neonatal 1 OMIM:601410;Multi Locus Imprinting Disturbance;diabetes mellitus, transient neonatal, 1, MONDO:0011073				18622393;27075368;23150280;30315371;31399135;33053156		False	3	100;0;0	1.4452	True		ENSG00000204644	ENSG00000204644	HGNC:18791													
ZFPM2	gene	ZFPM2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diaphragmatic hernia 3, MIM# 610187;46XY sex reversal 9 (MIM#616067);Tetralogy of Fallot, MIM# 187500				16103912;17568391;24702427;24549039;27899157;31962012;12223418;20807224;21919901;24469719;26959486		False	3	100;0;0	1.4452	True		ENSG00000169946	ENSG00000169946	HGNC:16700													
ZFX	gene	ZFX	Expert Review Green;Literature	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Intellectual developmental disorder, X-linked syndromic 37, MIM# 301118				26350204;26740508;38325380		False	3	100;0;0	1.4452	True		ENSG00000005889	ENSG00000005889	HGNC:12869													
ZFYVE19	gene	ZFYVE19	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Cholestasis				32737136		False	3	100;0;0	1.4452	True		ENSG00000166140	ENSG00000166140	HGNC:20758													
ZFYVE26	gene	ZFYVE26	Expert Review Green;Royal Melbourne Hospital;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 15, autosomal recessive MIM#270700				24367272;18394578;34057829		False	3	50;50;0	1.4452	True		ENSG00000072121	ENSG00000072121	HGNC:20761													
ZIC1	gene	ZIC1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Structural brain anomalies with impaired intellectual development and craniosynostosis, OMIM#618736				26340333, 30391508		False	3	100;0;0	1.4452	True		ENSG00000152977	ENSG00000152977	HGNC:12872													
ZIC2	gene	ZIC2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Holoprosencephaly 5, MIM# 609637;MONDO:0012322				9771712;11285244		False	3	100;0;0	1.4452	True		ENSG00000043355	ENSG00000043355	HGNC:12873													
ZIC3	gene	ZIC3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Congenital heart defects, nonsyndromic, 1, X-linked (MIM#306955);Heterotaxy, visceral, 1, X-linked (MIM#306955);VACTERL association, X-linked, MIM# 314390				27406248;20452998		False	3	100;0;0	1.4452	True		ENSG00000156925	ENSG00000156925	HGNC:12874													
ZMIZ1	gene	ZMIZ1	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies;OMIM #618659				30639322		False	3	100;0;0	1.4452	True		ENSG00000108175	ENSG00000108175	HGNC:16493													
ZMPSTE24	gene	ZMPSTE24	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Mandibuloacral dysplasia with type B lipodystrophy, MIM# 608612;MONDO:0012074;Restrictive dermopathy, lethal, MIM# 275210;MONDO:0010143				11923874;22718200;29794150;29208544;12913070;27410998;27409638;15937076;16671095;22718200;29794150;24169522		False	3	100;0;0	1.4452	True		ENSG00000084073	ENSG00000084073	HGNC:12877													
ZMYM2	gene	ZMYM2	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital anomalies of kidney and urinary tract;Neurodevelopmental disorder				32891193		False	3	100;0;0	1.4452	True		ENSG00000121741	ENSG00000121741	HGNC:12989													
ZMYM3	gene	ZMYM3	Expert Review Green;Literature	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Intellectual developmental disorder, X-linked 112, MIM# 301111				36586412;24721225		False	3	100;0;0	1.4452	True		ENSG00000147130	ENSG00000147130	HGNC:13054													
ZMYND10	gene	ZMYND10	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Ciliary dyskinesia, primary, 22, MIM#615444				23891471;23891469		False	3	100;0;0	1.4452	True		ENSG00000004838	ENSG00000004838	HGNC:19412													
ZMYND11	gene	ZMYND11	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Mental retardation, autosomal dominant 30, MIM# 616083				32097528;34216016		False	3	100;0;0	1.4452	True		ENSG00000015171	ENSG00000015171	HGNC:16966													
ZMYND15	gene	ZMYND15	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Severe oligozoospermia				24431330;33169450;20675388		False	3	100;0;0	1.4452	True		ENSG00000141497	ENSG00000141497	HGNC:20997													
ZMYND8	gene	ZMYND8	Expert Review;Expert Review Green	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder, MONDO:0700092, ZMYND8-related;Delayed speech and language development;Motor delay;Intellectual disability;Abnormality of cardiovascular system morphology;Hearing abnormality;Abnormality of vision;Abnormality of the face;Seizures				35916866;32530565		False	3	100;0;0	1.4452	True		ENSG00000101040	ENSG00000101040	HGNC:9397													
ZNF142	gene	ZNF142	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with impaired speech and hyperkinetic movements, MIM#618425				31036918		False	3	100;0;0	1.4452	True		ENSG00000115568	ENSG00000115568	HGNC:12927													
ZNF148	gene	ZNF148	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies;MIM#617260				PMID: 27964749		False	3	100;0;0	1.4452	True		ENSG00000163848	ENSG00000163848	HGNC:12933													
ZNF292	gene	ZNF292	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Intellectual developmental disorder, autosomal dominant 64	MIM#619188"				31723249		False	3	100;0;0	1.4452	True		ENSG00000188994	ENSG00000188994	HGNC:18410													
ZNF335	gene	ZNF335	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Microcephaly 10, primary, autosomal recessive (MIM#615095)				34982360;23178126;27540107;29652087		False	3	100;0;0	1.4452	True		ENSG00000198026	ENSG00000198026	HGNC:15807													
ZNF341	gene	ZNF341	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Hyper-IgE recurrent infection syndrome 3, autosomal recessive, MIM# 618282;Mild facial dysmorphism;Early onset eczema;Recurrent bacterial skin infections, abscesses;Recurrent respiratory infections, lung abscesses and pneumothoraces;Hyperextensible joints, bone fractures, retention of primary teeth				29907691;29907690		False	3	100;0;0	1.4452	True		ENSG00000131061	ENSG00000131061	HGNC:15992													
ZNF408	gene	ZNF408	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Exudative vitreoretinopathy 6, MIM# 616468;Retinitis pigmentosa 72, MIM# 616469				23716654;32530348;32097476;32238352;30998249;29982478;25882705;34259982;28095122		False	3	100;0;0	1.4452	True		ENSG00000175213	ENSG00000175213	HGNC:20041													
ZNF462	gene	ZNF462	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Weiss-Kruszka syndrome, MIM#618619				28513610;31361404		False	3	100;0;0	1.4452	True		ENSG00000148143	ENSG00000148143	HGNC:21684													
ZNF469	gene	ZNF469	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Brittle cornea syndrome 1, MIM# 229200				18452888;19661234;20938016;21664999;32671420		False	3	100;0;0	1.4452	True		ENSG00000225614	ENSG00000225614	HGNC:23216													
ZNF526	gene	ZNF526	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Dentici-Novelli neurodevelopmental syndrome, MIM# 619877				21937992;25558065;33397746		False	3	50;0;50	1.4452	True		ENSG00000167625	ENSG00000167625	HGNC:29415													
